Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
South Sudan,SSD,1980,,0,
South Sudan,SSD,1981,,0,
South Sudan,SSD,1982,,0,
South Sudan,SSD,1983,,0,
South Sudan,SSD,1984,,0,
South Sudan,SSD,1985,,0,
South Sudan,SSD,1986,,0,
South Sudan,SSD,1987,,0,
South Sudan,SSD,1988,,0,
South Sudan,SSD,1989,,0,
South Sudan,SSD,1990,,0,
South Sudan,SSD,1991,,0,
South Sudan,SSD,1992,,0,
South Sudan,SSD,1993,,0,
South Sudan,SSD,1994,,0,
South Sudan,SSD,1995,,0,
South Sudan,SSD,1996,,0,
South Sudan,SSD,1997,,0,
South Sudan,SSD,1998,,0,
South Sudan,SSD,1999,,0,
South Sudan,SSD,2000,,0,
South Sudan,SSD,2001,,0,
South Sudan,SSD,2002,,0,
South Sudan,SSD,2003,,0,
South Sudan,SSD,2004,,0,
South Sudan,SSD,2005,,0,
South Sudan,SSD,2006,,0,
South Sudan,SSD,2007,,0,
South Sudan,SSD,2008,,0,
South Sudan,SSD,2009,,0,
South Sudan,SSD,2010,,0,
South Sudan,SSD,2011,,0,
South Sudan,SSD,2012,,0,
South Sudan,SSD,2013,,0,
South Sudan,SSD,2014,,0,
South Sudan,SSD,2015,,0,
South Sudan,SSD,2016,,0,
South Sudan,SSD,2017,,0,
South Sudan,SSD,2018,,0,
South Sudan,SSD,2019,,0,
South Sudan,SSD,2020,,0,
South Sudan,SSD,2021,,0,
South Sudan,SSD,2022,,0,
South Sudan,SSD,2023,,0,
Spain,ESP,1969,11868.494,70.25879,2702.8484
Spain,ESP,1970,13135.114,77.50289,2434.6003
Spain,ESP,1971,14085.702,209.73601,2761.0771
Spain,ESP,1972,14805.233,390.58276,3044.347
Spain,ESP,1973,16762.924,532.1638,2454.893
Spain,ESP,1974,17161.668,580.11395,2563.043
Spain,ESP,1975,17840.617,598.6005,2165.372
Spain,ESP,1976,19463.383,593.19244,1729.2266
Spain,ESP,1977,18612.014,506.9949,3236.2637
Spain,ESP,1978,18388.348,588.7398,3255.9087
Spain,ESP,1979,19515.031,511.20947,3710.6885
Spain,ESP,1980,20905.082,392.49664,2361.448
Spain,ESP,1981,21209.242,719.02313,1754.1875
Spain,ESP,1982,20786.004,655.2511,2090.8533
Spain,ESP,1983,21036.48,792.5316,2142.149
Spain,ESP,1984,20068.504,1709.0266,2474.6606
Spain,ESP,1985,19449.035,2068.3984,2455.4468
Spain,ESP,1986,19573.174,2754.2214,2074.5842
Spain,ESP,1987,20067.078,3026.4502,2139.0217
Spain,ESP,1988,19860.305,3692.4097,2742.7969
Spain,ESP,1989,21880.924,4099.597,1521.7036
Spain,ESP,1990,21543.645,3959.5452,1978.3607
Spain,ESP,1991,22215.705,4043.9814,2114.7183
Spain,ESP,1992,24048.006,4037.581,1482.3124
Spain,ESP,1993,22529.621,4035.2336,1884.8153
Spain,ESP,1994,23516.85,3961.0469,2168.2666
Spain,ESP,1995,24856.314,3952.1812,1818.7312
Spain,ESP,1996,24613.867,3996.2825,3056.846
Spain,ESP,1997,26155.87,3905.1443,2731.2285
Spain,ESP,1998,27269.678,4147.268,2712.4753
Spain,ESP,1999,29436.135,4118.999,2004.6565
Spain,ESP,2000,30499.564,4332.432,2607.5293
Spain,ESP,2001,30801.24,4384.04,3555.6445
Spain,ESP,2002,32200.81,4255.343,2471.4524
Spain,ESP,2003,32162.299,4077.5225,3892.0793
Spain,ESP,2004,33083.633,4094.181,3429.089
Spain,ESP,2005,34149.46,3619.085,2756.0002
Spain,ESP,2006,33085.37,3695.6309,3357.5244
Spain,ESP,2007,33336.633,3304.507,3769.437
Spain,ESP,2008,31101.586,3459.514,4045.11
Spain,ESP,2009,27761.945,3049.3962,4818.989
Spain,ESP,2010,26545.08,3523.5872,6269.031
Spain,ESP,2011,26589.064,3270.44,5693.308
Spain,ESP,2012,25931.064,3459.1606,5846.065
Spain,ESP,2013,23854.16,3183.6572,6833.716
Spain,ESP,2014,23446.734,3206.1506,6796.6787
Spain,ESP,2015,24680.283,3189.3455,6011.459
Spain,ESP,2016,24368.967,3240.2407,6451.484
Spain,ESP,2017,25699.383,3185.725,5505.172
Spain,ESP,2018,25274.375,3025.7356,6506.4775
Spain,ESP,2019,24491.879,3127.6472,5985.927
Spain,ESP,2020,20081.115,3102.0488,6860.0273
Spain,ESP,2021,21755.889,2990.9182,7478.2627
Spain,ESP,2022,23096.86,3082.095,7275.1367
Spain,ESP,2023,21871.59,2979.728,8247.912
Spain,ESP,1965,,0,1812.8492
Spain,ESP,1966,,0,2482.9321
Spain,ESP,1967,,0,2041.691
Spain,ESP,1968,,7.1028585,2174.919
Sri Lanka,LKA,2007,2800.279,0,558.5204
Sri Lanka,LKA,1965,,0,97.80506
Sri Lanka,LKA,1966,,0,104.41306
Sri Lanka,LKA,1967,,0,104.7761
Sri Lanka,LKA,1968,,0,118.311325
Sri Lanka,LKA,1969,,0,133.95155
Sri Lanka,LKA,1970,,0,176.6971
Sri Lanka,LKA,1971,,0,192.89299
Sri Lanka,LKA,1972,,0,193.95825
Sri Lanka,LKA,1973,,0,156.2049
Sri Lanka,LKA,1974,,0,219.8414
Sri Lanka,LKA,1975,,0,233.00333
Sri Lanka,LKA,1976,,0,235.85475
Sri Lanka,LKA,1977,,0,253.51186
Sri Lanka,LKA,1978,,0,280.2765
Sri Lanka,LKA,1979,,0,294.44214
Sri Lanka,LKA,1980,,0,292.87634
Sri Lanka,LKA,1981,,0,305.75885
Sri Lanka,LKA,1982,,0,307.9041
Sri Lanka,LKA,1983,,0,229.85979
Sri Lanka,LKA,1984,,0,389.76736
Sri Lanka,LKA,1985,,0,440.19476
Sri Lanka,LKA,1986,,0,479.31934
Sri Lanka,LKA,1987,,0,389.03183
Sri Lanka,LKA,1988,,0,457.76407
Sri Lanka,LKA,1989,,0,487.51233
Sri Lanka,LKA,1990,,0,540.5189
Sri Lanka,LKA,1991,,0,529.1363
Sri Lanka,LKA,1992,,0,486.53815
Sri Lanka,LKA,1993,,0,629.69684
Sri Lanka,LKA,1994,,0,671.30774
Sri Lanka,LKA,1995,,0,734.3196
Sri Lanka,LKA,1996,,0,524.81
Sri Lanka,LKA,1997,,0,552.5218
Sri Lanka,LKA,1998,,0,623.70483
Sri Lanka,LKA,1999,,0,662.179
Sri Lanka,LKA,2000,,0,505.21667
Sri Lanka,LKA,2001,,0,484.79724
Sri Lanka,LKA,2002,,0,413.22183
Sri Lanka,LKA,2003,,0,499.48303
Sri Lanka,LKA,2004,,0,439.9412
Sri Lanka,LKA,2005,,0,504.90604
Sri Lanka,LKA,2006,,0,666.30023
Sri Lanka,LKA,2008,,0,575.6119
Sri Lanka,LKA,2009,,0,535.52783
Sri Lanka,LKA,2010,,0,771.13385
Sri Lanka,LKA,2011,,0,624.3182
Sri Lanka,LKA,2012,,0,454.63242
Sri Lanka,LKA,2013,,0,929.7784
Sri Lanka,LKA,2014,,0,626.52203
Sri Lanka,LKA,2015,,0,812.782
Sri Lanka,LKA,2016,,0,592.894
Sri Lanka,LKA,2017,,0,581.9754
Sri Lanka,LKA,2018,,0,878.3047
Sri Lanka,LKA,2019,,0,706.5239
Sri Lanka,LKA,2020,,0,757.9512
Sri Lanka,LKA,2021,,0,1100.3818
Sri Lanka,LKA,2022,,0,1101.7708
Sri Lanka,LKA,2023,,0,1014.738
Sudan,SDN,1980,,0,
Sudan,SDN,1981,,0,
Sudan,SDN,1982,,0,
Sudan,SDN,1983,,0,
Sudan,SDN,1984,,0,
Sudan,SDN,1985,,0,
Sudan,SDN,1986,,0,
Sudan,SDN,1987,,0,
Sudan,SDN,1988,,0,
Sudan,SDN,1989,,0,
Sudan,SDN,1990,,0,
Sudan,SDN,1991,,0,
Sudan,SDN,1992,,0,
Sudan,SDN,1993,,0,
Sudan,SDN,1994,,0,
Sudan,SDN,1995,,0,
Sudan,SDN,1996,,0,
Sudan,SDN,1997,,0,
Sudan,SDN,1998,,0,
Sudan,SDN,1999,,0,
Sudan,SDN,2000,,0,
Sudan,SDN,2001,,0,
Sudan,SDN,2002,,0,
Sudan,SDN,2003,,0,
Sudan,SDN,2004,,0,
Sudan,SDN,2005,,0,
Sudan,SDN,2006,,0,
Sudan,SDN,2007,,0,
Sudan,SDN,2008,,0,
Sudan,SDN,2009,,0,
Sudan,SDN,2010,,0,
Sudan,SDN,2011,,0,
Sudan,SDN,2012,,0,
Sudan,SDN,2013,,0,
Sudan,SDN,2014,,0,
Sudan,SDN,2015,,0,
Sudan,SDN,2016,,0,
Sudan,SDN,2017,,0,
Sudan,SDN,2018,,0,
Sudan,SDN,2019,,0,
Sudan,SDN,2020,,0,
Sudan,SDN,2021,,0,
Sudan,SDN,2022,,0,
Sudan,SDN,2023,,0,
Sweden,SWE,1985,36922.555,19805.643,25707.146
Sweden,SWE,1986,39456.945,23596.264,22173.203
Sweden,SWE,1987,34596.176,22660.102,25923.533
Sweden,SWE,1988,32564.922,23262.693,25173.588
Sweden,SWE,1989,31218.195,21887.111,25769.19
Sweden,SWE,1990,26917.547,22632.98,25809.316
Sweden,SWE,1991,26916.178,25343.982,22457.38
Sweden,SWE,1992,28504.12,20868.201,26203.043
Sweden,SWE,1993,28229.639,20062.322,26235.955
Sweden,SWE,1994,29817.113,23795.727,20873.506
Sweden,SWE,1995,29573.664,22657.041,23883.898
Sweden,SWE,1996,31789.418,23988.816,18232.84
Sweden,SWE,1997,29667.664,22527.783,24257.066
Sweden,SWE,1998,30120.117,23649.523,26142.484
Sweden,SWE,1999,29461.25,23468.732,25049.547
Sweden,SWE,2000,27318.088,18333.246,27821.758
Sweden,SWE,2001,27713.385,22848.992,27641.064
Sweden,SWE,2002,27955.479,21372.62,23433.676
Sweden,SWE,2003,27808.918,20935.363,19239.525
Sweden,SWE,2004,27577.67,23852.87,22378.582
Sweden,SWE,2005,26259.012,22065.807,26026.643
Sweden,SWE,2006,26378.953,20085.97,22745.648
Sweden,SWE,2007,25502.416,19828.365,24626.441
Sweden,SWE,2008,24830.521,18666.453,25692.07
Sweden,SWE,2009,22522.238,15031.771,24782.004
Sweden,SWE,2010,24389.428,16388.729,25492.766
Sweden,SWE,2011,22026.219,16909.643,25708.791
Sweden,SWE,2012,20545.314,17631.967,29345.281
Sweden,SWE,2013,19967.746,18012.736,24569.771
Sweden,SWE,2014,19198.035,17302.441,25133.389
Sweden,SWE,2015,18893.19,14784.045,29480.457
Sweden,SWE,2016,19236.1,16285.846,25703.904
Sweden,SWE,2017,19284.059,16680.12,26804.848
Sweden,SWE,2018,17257.7,17125.498,25563.363
Sweden,SWE,2019,17344.242,16290.866,27313.838
Sweden,SWE,2020,15717.244,11957.571,30217.094
Sweden,SWE,2021,16886.092,12705.79,30948.266
Sweden,SWE,2022,15088.168,12318.718,31525.064
Sweden,SWE,2023,14585.001,11376.645,30342.297
Sweden,SWE,1965,,6.5854654,17699.406
Sweden,SWE,1966,,16.328445,17200.88
Sweden,SWE,1967,,17.998507,18488.486
Sweden,SWE,1968,,8.221796,18156.307
Sweden,SWE,1969,,21.680655,15493.238
Sweden,SWE,1970,,19.794064,15334.093
Sweden,SWE,1971,,31.63017,19112.344
Sweden,SWE,1972,,512.08466,19665.49
Sweden,SWE,1973,,734.34344,21860.477
Sweden,SWE,1974,,711.35645,20806.584
Sweden,SWE,1975,,4129.442,20846.982
Sweden,SWE,1976,,5502.6577,19797.238
Sweden,SWE,1977,,6836.2686,19277.508
Sweden,SWE,1978,,8148.3477,20728.143
Sweden,SWE,1979,,7196.0234,21904.506
Sweden,SWE,1980,,9042.62,21219.764
Sweden,SWE,1981,,12840.004,21572.68
Sweden,SWE,1982,,13283.108,19905.72
Sweden,SWE,1983,,13925.543,23043.012
Sweden,SWE,1984,,17261.781,24692.902
Switzerland,CHE,1968,21869.79,0,14382.588
Switzerland,CHE,1969,23225.4,247.37148,13609.778
Switzerland,CHE,1970,25527.516,810.68823,13955.658
Switzerland,CHE,1971,26559.762,635.206,13821.378
Switzerland,CHE,1972,26912.838,1740.2617,11445.128
Switzerland,CHE,1973,28717.219,2838.7004,12464.207
Switzerland,CHE,1974,25708.285,3162.2805,12986.982
Switzerland,CHE,1975,24958.992,3474.4412,15038.9375
Switzerland,CHE,1976,26050.717,3574.5396,12128.761
Switzerland,CHE,1977,26461.643,3665.6863,16425.982
Switzerland,CHE,1978,27148.123,3792.221,14906.721
Switzerland,CHE,1979,26182.941,5321.875,14091.189
Switzerland,CHE,1980,26437.58,6441.88,15739.138
Switzerland,CHE,1981,24896.414,6846.262,16566.137
Switzerland,CHE,1982,23500.385,6718.8906,16838.182
Switzerland,CHE,1983,25432.008,6945.2275,16350.543
Switzerland,CHE,1984,25014.326,8122.9785,13905.833
Switzerland,CHE,1985,25390.232,9824.573,14829.258
Switzerland,CHE,1986,27288.55,9783.775,15186.01
Switzerland,CHE,1987,25804.96,9904.232,15916.362
Switzerland,CHE,1988,25593.732,9741.645,16303.453
Switzerland,CHE,1989,24688.387,9681.591,13501.354
Switzerland,CHE,1990,26150.117,9923.135,13336.898
Switzerland,CHE,1991,26435.023,9517.834,14165.246
Switzerland,CHE,1992,26439.17,9613.047,14296.343
Switzerland,CHE,1993,24839.914,9486.206,15481.818
Switzerland,CHE,1994,25318.875,9818.997,16778.504
Switzerland,CHE,1995,23868.537,9966.8,15039.424
Switzerland,CHE,1996,24676.395,10020.982,12304.795
Switzerland,CHE,1997,25527.92,10102.729,14505.741
Switzerland,CHE,1998,25790.328,10239.371,14239.616
Switzerland,CHE,1999,25542.924,9837.285,16904.234
Switzerland,CHE,2000,24810.326,10375.742,15542.646
Switzerland,CHE,2001,26275.676,10389.222,17197.82
Switzerland,CHE,2002,24857.545,10410.004,14515.373
Switzerland,CHE,2003,24353.93,10362.235,14168.365
Switzerland,CHE,2004,24748.807,10029.115,13609.969
Switzerland,CHE,2005,24807.045,8573.709,12494.559
Switzerland,CHE,2006,24446.977,10090.828,12297.345
Switzerland,CHE,2007,23330.426,9976.688,13749.002
Switzerland,CHE,2008,23943.03,9710.838,13809.846
Switzerland,CHE,2009,22926.057,9526.224,13447.333
Switzerland,CHE,2010,23544.754,9033.637,13376.215
Switzerland,CHE,2011,21380.547,9003.104,11952.832
Switzerland,CHE,2012,21851.035,8432.828,13997.786
Switzerland,CHE,2013,22128.201,8465.062,13809.502
Switzerland,CHE,2014,19673.9,8813.185,13580.364
Switzerland,CHE,2015,19824.377,7257.2046,13528.459
Switzerland,CHE,2016,18933.68,6535.013,12301.389
Switzerland,CHE,2017,19127.861,6201.917,12176.923
Switzerland,CHE,2018,18176.248,7279.755,12298.478
Switzerland,CHE,2019,18500.121,7456.6226,13218.043
Switzerland,CHE,2020,15824.503,6706.966,13190.842
Switzerland,CHE,2021,16091.439,5353.3267,12851.443
Switzerland,CHE,2022,15618.952,6615.6626,10956.918
Switzerland,CHE,2023,15448.007,6612.1377,13708.428
Switzerland,CHE,1965,,0,12165.755
Switzerland,CHE,1966,,0,13748.585
Switzerland,CHE,1967,,0,14729.924
Syria,SYR,1968,,0,
Syria,SYR,1969,,0,
Syria,SYR,1970,,0,
Syria,SYR,1971,,0,
Syria,SYR,1972,,0,
Syria,SYR,1973,,0,
Syria,SYR,1974,,0,
Syria,SYR,1975,,0,
Syria,SYR,1976,,0,
Syria,SYR,1977,,0,
Syria,SYR,1978,,0,
Syria,SYR,1979,,0,
Syria,SYR,1980,,0,
Syria,SYR,1981,,0,
Syria,SYR,1982,,0,
Syria,SYR,1983,,0,
Syria,SYR,1984,,0,
Syria,SYR,1985,,0,
Syria,SYR,1986,,0,
Syria,SYR,1987,,0,
Syria,SYR,1988,,0,
Syria,SYR,1989,,0,
Syria,SYR,1990,,0,
Syria,SYR,1991,,0,
Syria,SYR,1992,,0,
Syria,SYR,1993,,0,
Syria,SYR,1994,,0,
Syria,SYR,1995,,0,
Syria,SYR,1996,,0,
Syria,SYR,1997,,0,
Syria,SYR,1998,,0,
Syria,SYR,1999,,0,
Syria,SYR,2000,,0,
Syria,SYR,2001,,0,
Syria,SYR,2002,,0,
Syria,SYR,2003,,0,
Syria,SYR,2004,,0,
Syria,SYR,2005,,0,
Syria,SYR,2006,,0,
Syria,SYR,2007,,0,
Syria,SYR,2008,,0,
Syria,SYR,2009,,0,
Syria,SYR,2010,,0,
Syria,SYR,2011,,0,
Syria,SYR,2012,,0,
Syria,SYR,2013,,0,
Syria,SYR,2014,,0,
Syria,SYR,2015,,0,
Syria,SYR,2016,,0,
Syria,SYR,2017,,0,
Syria,SYR,2018,,0,
Syria,SYR,2019,,0,
Syria,SYR,2020,,0,
Syria,SYR,2021,,0,
Syria,SYR,2022,,0,
Syria,SYR,2023,,0,
Taiwan,TWN,1965,4797.8184,0,585.0312
Taiwan,TWN,1966,4994.671,0,582.1694
Taiwan,TWN,1967,5351.333,0,559.6209
Taiwan,TWN,1968,5821.685,0,800.62506
Taiwan,TWN,1969,6150.124,0,617.4031
Taiwan,TWN,1970,6632.3843,0,566.3755
Taiwan,TWN,1971,8244.867,0,597.6989
Taiwan,TWN,1972,8562.163,0,688.43756
Taiwan,TWN,1973,9965.174,0,630.7832
Taiwan,TWN,1974,9097,0,856.4832
Taiwan,TWN,1975,9821.524,0,939.8822
Taiwan,TWN,1976,12112.258,0,750.9613
Taiwan,TWN,1977,13151.283,16.359322,692.7744
Taiwan,TWN,1978,14809.091,433.34744,839.93036
Taiwan,TWN,1979,15005.891,1009.2822,758.96216
Taiwan,TWN,1980,15621.45,1285.3274,478.01196
Taiwan,TWN,1981,13599.178,1645.0913,769.9185
Taiwan,TWN,1982,14857.299,1986.1381,757.58966
Taiwan,TWN,1983,15574.1045,2826.6882,777.90576
Taiwan,TWN,1984,15424.0625,3624.6335,674.16833
Taiwan,TWN,1985,15276.677,4177.5864,909.8901
Taiwan,TWN,1986,17095.674,3868.3167,917.88043
Taiwan,TWN,1987,17893.3,4701.062,815.06226
Taiwan,TWN,1988,20593.254,4303.1914,684.2377
Taiwan,TWN,1989,22204.045,3932.192,735.32855
Taiwan,TWN,1990,22900.342,4530.1094,949.35754
Taiwan,TWN,1991,24312.338,4821.0464,585.9705
Taiwan,TWN,1992,25753.162,4583.4883,965.0755
Taiwan,TWN,1993,27622.275,4614.301,610.25854
Taiwan,TWN,1994,29198.158,4646.7686,741.4085
Taiwan,TWN,1995,31076.719,4670.465,724.0686
Taiwan,TWN,1996,32017.73,4961.1787,718.3416
Taiwan,TWN,1997,34098.508,4728.5034,789.74225
Taiwan,TWN,1998,35953.19,4773.626,925.319
Taiwan,TWN,1999,37633.953,4889.352,786.9658
Taiwan,TWN,2000,40325.88,4922.4385,758.363
Taiwan,TWN,2001,41843.715,4479.418,859.95544
Taiwan,TWN,2002,43252.918,4930.3833,590.3047
Taiwan,TWN,2003,45263.582,4790.419,643.0695
Taiwan,TWN,2004,47080.05,4809.8623,670.66864
Taiwan,TWN,2005,47423.656,4817.9673,782.3744
Taiwan,TWN,2006,48694.668,4759.086,801.9354
Taiwan,TWN,2007,50655.145,4794.542,901.83606
Taiwan,TWN,2008,48486.555,4786.89,858.7596
Taiwan,TWN,2009,46793.55,4834.4478,806.08545
Taiwan,TWN,2010,50376.938,4803.3125,901.33014
Taiwan,TWN,2011,49991.87,4817.446,937.61127
Taiwan,TWN,2012,49348.504,4577.5737,1138.9088
Taiwan,TWN,2013,50101.9,4667.7183,1153.256
Taiwan,TWN,2014,51235.64,4704.708,1008.253
Taiwan,TWN,2015,51635.855,4008.4578,1047.3325
Taiwan,TWN,2016,52041.86,3447.1653,1293.3307
Taiwan,TWN,2017,52987.24,2422.1638,1246.1562
Taiwan,TWN,2018,52966.363,2961.728,1256.7783
Taiwan,TWN,2019,50988.605,3438.556,1536.5668
Taiwan,TWN,2020,49374.58,3326.2002,1523.9855
Taiwan,TWN,2021,52844.99,2924.3296,1772.4644
Taiwan,TWN,2022,50253.844,2487.2866,2456.488
Taiwan,TWN,2023,47965.766,1854.8896,2764.3362
Thailand,THA,1981,2940.547,0,188.20021
Thailand,THA,1982,2903.1123,0,237.79727
Thailand,THA,1983,3152.3425,0,222.36397
Thailand,THA,1984,3425.8633,0,243.1158
Thailand,THA,1985,3545.3657,0,215.71819
Thailand,THA,1986,3610.9087,0,317.35568
Thailand,THA,1987,4174.9756,0,228.8514
Thailand,THA,1988,4662.2783,0,207.6533
Thailand,THA,1989,5239.4746,0,301.3106
Thailand,THA,1990,6144.0977,0,263.79626
Thailand,THA,1991,6720.8057,0,239.15598
Thailand,THA,1992,7285.6978,0,217.14694
Thailand,THA,1993,8203.82,0,186.50739
Thailand,THA,1994,9071.039,0,224.92967
Thailand,THA,1995,10014.576,0,335.73123
Thailand,THA,1996,11193.377,0,365.3053
Thailand,THA,1997,11654.952,0,357.6707
Thailand,THA,1998,10672.949,0,259.69873
Thailand,THA,1999,11270.758,0,184.33105
Thailand,THA,2000,11457.551,0,302.89117
Thailand,THA,2001,11973.116,0,316.11984
Thailand,THA,2002,12830.951,0,372.2077
Thailand,THA,2003,13690.896,0,383.4029
Thailand,THA,2004,14803.053,0,351.03537
Thailand,THA,2005,15169.883,0,343.58063
Thailand,THA,2006,15276.347,0,450.52023
Thailand,THA,2007,15662.064,0,478.96796
Thailand,THA,2008,15541.313,0,477.88766
Thailand,THA,2009,15846.13,0,506.2304
Thailand,THA,2010,16784.488,0,491.5678
Thailand,THA,2011,17015.62,0,630.01794
Thailand,THA,2012,17962.932,0,731.78076
Thailand,THA,2013,18130.18,0,738.6043
Thailand,THA,2014,18553.486,0,845.47235
Thailand,THA,2015,18751.14,0,844.2448
Thailand,THA,2016,18963.42,0,943.5437
Thailand,THA,2017,19102.438,0,1105.1626
Thailand,THA,2018,19419.873,0,1364.914
Thailand,THA,2019,19266.424,0,1485.1025
Thailand,THA,2020,17865.682,0,1382.2467
Thailand,THA,2021,17968.354,0,1400.2042
Thailand,THA,2022,17914.39,0,1443.363
Thailand,THA,2023,17851.133,0,1519.1671
Thailand,THA,1965,,0,80.3751
Thailand,THA,1966,,0,98.67835
Thailand,THA,1967,,0,123.18035
Thailand,THA,1968,,0,122.889534
Thailand,THA,1969,,0,88.91134
Thailand,THA,1970,,0,147.63577
Thailand,THA,1971,,0,164.52713
Thailand,THA,1972,,0,135.0538
Thailand,THA,1973,,0,143.0075
Thailand,THA,1974,,0,182.158
Thailand,THA,1975,,0,245.6901
Thailand,THA,1976,,0,256.78183
Thailand,THA,1977,,0,225.34348
Thailand,THA,1978,,0,142.42671
Thailand,THA,1979,,0,215.56378
Thailand,THA,1980,,0,82.30065
Trinidad and Tobago,TTO,1971,45042.35,0,
Trinidad and Tobago,TTO,1972,61332.45,0,
Trinidad and Tobago,TTO,1973,60049.047,0,
Trinidad and Tobago,TTO,1974,57084.58,0,
Trinidad and Tobago,TTO,1975,45389.24,0,
Trinidad and Tobago,TTO,1976,50400.58,0,
Trinidad and Tobago,TTO,1977,51749.11,0,
Trinidad and Tobago,TTO,1978,51381.125,0,
Trinidad and Tobago,TTO,1979,44745.46,0,
Trinidad and Tobago,TTO,1980,42441.043,0,
Trinidad and Tobago,TTO,1981,44254.82,0,
Trinidad and Tobago,TTO,1982,51338.73,0,
Trinidad and Tobago,TTO,1983,49489.734,0,
Trinidad and Tobago,TTO,1984,48233.973,0,
Trinidad and Tobago,TTO,1985,49215.2,0,
Trinidad and Tobago,TTO,1986,50451.8,0,
Trinidad and Tobago,TTO,1987,47029.92,0,
Trinidad and Tobago,TTO,1988,51153.727,0,
Trinidad and Tobago,TTO,1989,49862.938,0,
Trinidad and Tobago,TTO,1990,54875.34,0,
Trinidad and Tobago,TTO,1991,54307.57,0,
Trinidad and Tobago,TTO,1992,57059.77,0,
Trinidad and Tobago,TTO,1993,59759.973,0,
Trinidad and Tobago,TTO,1994,62963.777,0,
Trinidad and Tobago,TTO,1995,67949.625,0,
Trinidad and Tobago,TTO,1996,76704.555,0,
Trinidad and Tobago,TTO,1997,76406.71,0,
Trinidad and Tobago,TTO,1998,77298.47,0,
Trinidad and Tobago,TTO,1999,85626.12,0,
Trinidad and Tobago,TTO,2000,86733.23,0,
Trinidad and Tobago,TTO,2001,94790.38,0,
Trinidad and Tobago,TTO,2002,101606.63,0,
Trinidad and Tobago,TTO,2003,114321.695,0,
Trinidad and Tobago,TTO,2004,124670.78,0,
Trinidad and Tobago,TTO,2005,136700.27,0,
Trinidad and Tobago,TTO,2006,157490.6,0,
Trinidad and Tobago,TTO,2007,159803.89,0,
Trinidad and Tobago,TTO,2008,156527.92,0,
Trinidad and Tobago,TTO,2009,154453.97,0,
Trinidad and Tobago,TTO,2010,165574.36,0,8.675301
Trinidad and Tobago,TTO,2011,162340.88,0,8.563352
Trinidad and Tobago,TTO,2012,157932.36,0,11.938638
Trinidad and Tobago,TTO,2013,158643.08,0,11.781442
Trinidad and Tobago,TTO,2014,157733.06,0,11.630716
Trinidad and Tobago,TTO,2015,151775.27,0,11.535935
Trinidad and Tobago,TTO,2016,133227.6,0,11.396227
Trinidad and Tobago,TTO,2017,140029.81,0,11.258083
Trinidad and Tobago,TTO,2018,128943.375,0,10.998166
Trinidad and Tobago,TTO,2019,128415.695,0,10.847657
Trinidad and Tobago,TTO,2020,111535.59,0,10.820751
Trinidad and Tobago,TTO,2021,113463.48,0,10.727946
Trinidad and Tobago,TTO,2022,113021.11,0,10.651311
Trinidad and Tobago,TTO,2023,106736.19,0,10.585695
Trinidad and Tobago,TTO,1965,,0,
Trinidad and Tobago,TTO,1966,,0,
Trinidad and Tobago,TTO,1967,,0,
Trinidad and Tobago,TTO,1968,,0,
Trinidad and Tobago,TTO,1969,,0,
Trinidad and Tobago,TTO,1970,,0,
Tunisia,TUN,1966,,0,
Tunisia,TUN,1967,,0,
Tunisia,TUN,1968,,0,
Tunisia,TUN,1969,,0,
Tunisia,TUN,1970,,0,
Tunisia,TUN,1971,,0,
Tunisia,TUN,1972,,0,
Tunisia,TUN,1973,,0,
Tunisia,TUN,1974,,0,
Tunisia,TUN,1975,,0,
Tunisia,TUN,1976,,0,
Tunisia,TUN,1977,,0,
Tunisia,TUN,1978,,0,
Tunisia,TUN,1979,,0,
Tunisia,TUN,1980,,0,
Tunisia,TUN,1981,,0,
Tunisia,TUN,1982,,0,
Tunisia,TUN,1983,,0,
Tunisia,TUN,1984,,0,
Tunisia,TUN,1985,,0,
Tunisia,TUN,1986,,0,
Tunisia,TUN,1987,,0,
Tunisia,TUN,1988,,0,
Tunisia,TUN,1989,,0,
Tunisia,TUN,1990,,0,
Tunisia,TUN,1991,,0,
Tunisia,TUN,1992,,0,
Tunisia,TUN,1993,,0,
Tunisia,TUN,1994,,0,
Tunisia,TUN,1995,,0,
Tunisia,TUN,1996,,0,
Tunisia,TUN,1997,,0,
Tunisia,TUN,1998,,0,
Tunisia,TUN,1999,,0,
Tunisia,TUN,2000,,0,
Tunisia,TUN,2001,,0,
Tunisia,TUN,2002,,0,
Tunisia,TUN,2003,,0,
Tunisia,TUN,2004,,0,
Tunisia,TUN,2005,,0,
Tunisia,TUN,2006,,0,
Tunisia,TUN,2007,,0,
Tunisia,TUN,2008,,0,
Tunisia,TUN,2009,,0,
Tunisia,TUN,2010,,0,
Tunisia,TUN,2011,,0,
Tunisia,TUN,2012,,0,
Tunisia,TUN,2013,,0,
Tunisia,TUN,2014,,0,
Tunisia,TUN,2015,,0,
Tunisia,TUN,2016,,0,
Tunisia,TUN,2017,,0,
Tunisia,TUN,2018,,0,
Tunisia,TUN,2019,,0,
Tunisia,TUN,2020,,0,
Tunisia,TUN,2021,,0,
Tunisia,TUN,2022,,0,
Tunisia,TUN,2023,,0,
Turkey,TUR,1982,6241.3604,0,911.66016
